Two Barrels,20lb
Three Barrels,30lb
Four Barrels,40lb
Five Barrels,50lb
Ground Ashes,2oz
Plank,800g
Oak plank,800g
Teak plank,800g
Mahogany plank,800g
Gold leaf,1kg
Marble block,30lb
Magic stone,1kg
Bolt of cloth,1kg
Clockwork,1kg
Saw,1kg
Fairy enchantment,80g
Ancient Signet,300g
Lunar Signet,300g
Arceuus Signet,300g
Boxing gloves,1lb
Boxing gloves,1lb
Wooden sword,4lb
Wooden shield,4lb
Treasure stone,4lb
Prize key,10g
Pugel,3lb
Game book,1kg
Hoop,3lb
Dart,3lb
Bow and arrow,3lb
Kettle,1g
Full kettle,1g
Hot kettle,1g
Pot of tea (4),1500g
Pot of tea (3),1500g
Pot of tea (2),1500g
Pot of tea (1),1500g
Teapot with leaves,1500g
Teapot,1lb
Pot of tea (4),1500g
Pot of tea (3),1500g
Pot of tea (2),1500g
Pot of tea (1),1500g
Teapot with leaves,1500g
Teapot,1lb
Pot of tea (4),1500g
Pot of tea (3),1500g
Pot of tea (2),1500g
Pot of tea (1),1500g
Teapot with leaves,1500g
Teapot,1lb
Empty cup,50g
Cup of tea,150g
Cup of tea,150g
Porcelain cup,50g
Cup of tea,150g
Cup of tea,150g
Porcelain cup,50g
Cup of tea,150g
Cup of tea,150g
Tea leaves,10g
Beer,550g
Beer Glass,50g
Asgarnian Ale,550g
Greenman's Ale,550g
Dragon Bitter,550g
Moonlight Mead,550g
Cider,550g
Chef's Delight,550g
Servant bell,1oz
Crawling Hand,10kg
Cockatrice head,10kg
Basilisk head,10kg
Kurask head,10kg
Abyssal head,10kg
KBD heads,10kg
KQ head,10kg
KQ head (tattered),10kg
Stuffed KQ head (tattered),10kg
Vorkath's Head,10kg
Vorkath's Stuffed Head,10kg
Alchemical hydra heads,10kg
Stuffed Hydra Heads,10kg
Stuffed Crawling Hand,10kg
Stuffed Cockatrice head,10kg
Stuffed Basilisk head,10kg
Stuffed Kurask head,10kg
Stuffed Abyssal head,10kg
Stuffed KBD heads,10kg
Stuffed KQ head,10kg
Big bass,400g
Stuffed big bass,350g
Big swordfish,500g
Stuffed big swordfish,450g
Big shark,700g
Stuffed big shark,650g
Arthur portrait,1kg
Elena portrait,1kg
Keldagrim portrait,1kg
Misc. portrait,1kg
Desert painting,1kg
Isafdar painting,1kg
Karamja painting,1kg
Lumbridge painting,1kg
Morytania painting,1kg
Small map,1kg
Medium map,1kg
Large map,1kg
Toy Soldier,1kg
Toy Soldier (wound),1kg
Toy Doll,1kg
Toy Doll (wound),1kg
Toy Mouse,1kg
Toy Mouse (wound),1kg
Toy Cat,1kg
Strength Amulet (t),10g
Amulet of Magic (t),10g
A powdered wig,400g
Flared trousers,1000g
Pantaloons,1000g
Sleeping Cap,400g
Black elegant shirt,1kg
Red elegant shirt,1kg
Blue elegant shirt,1kg
Green elegant shirt,1kg
Purple elegant shirt,1kg
Red boater,10g
Orange boater,10g
Green boater,10g
Blue boater,10g
Black boater,10g
Red headband,40g
Black headband,40g
Brown headband,40g
Pirate's hat,1g
Zamorak platebody,22lb
Saradomin plate,22lb
Guthix platebody,22lb
Gilded platebody,22lb
Saradomin robe top,1800g
Zamorak robe top,1800g
Guthix robe top,1800g
Zamorak d'hide body,6000g
Saradomin d'hide body,6000g
Guthix dragonhide,6000g
Robin Hood hat,10oz
Rune Platebody (g),22lb
Rune Platebody (t),22lb
Tan Cavalier,80g
Dark Cavalier,1g
Black Cavalier,80g
Varrock teleport,1g
Lumbridge Teleport,1g
Falador teleport,1g
Camelot teleport,1g
Ardougne teleport,1g
Watchtower teleport,1g
Teleport to house,1g
Bones to bananas,1g
Bones to peaches,1g
Enchant sapphire or opal,1g
Enchant emerald or jade,1g
Enchant ruby or topaz,1g
Enchant diamond,1g
Enchant dragonstone,1g
Enchant onyx,1g
Telekinetic Grab,1g
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Banner,5lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Adamant heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Rune heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Steel heraldic helm,6lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Adamant kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Rune kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Steel kiteshield,12lb
Crude chair,1kg
Wooden chair,1kg
Rocking chair,1kg
Oak chair,1kg
Oak armchair,1kg
Teak armchair,1kg
Mahogany armchair,1kg
Bookcase,1kg
Oak bookcase,1kg
Mahogany bookcase,1kg
Beer Barrel,1kg
Cider Barrel,1kg
Asgarnian ale,1kg
Greenman's ale,1kg
Dragon bitter,1kg
Chef's delight,1kg
Kitchen Table,1kg
Oak Kitchen Table,1kg
Teak Kitchen Table,1kg
Oak lectern,1kg
Eagle lectern,1kg
Demon lectern,1kg
Teak eagle lectern,1kg
Teak demon lectern,1kg
Mahogany eagle,1kg
Mahogany demon,1kg
Marble lectern,1kg
Wood dining table,1kg
Oak dining table,1kg
Carved oak table,1kg
Teak table,1kg
Carved teak table,1kg
Mahogany table,1kg
Opulent table,1kg
Wooden bench,1kg
Oak bench,1kg
Carved oak bench,1kg
Teak dining bench,1kg
Carved teak bench,1kg
Mahogany bench,1kg
Gilded bench,1kg
Wooden bed,1kg
Oak bed,1kg
Large oak bed,1kg
Teak bed,1kg
Large teak bed,1kg
Four-poster bed,1kg
Gilded four-poster,1kg
Oak Clock,1kg
Teak clock,1kg
Gilded clock,1kg
Shaving stand,1kg
Oak shaving stand,1kg
Oak dresser,1kg
Teak dresser,1kg
Fancy teak dresser,1kg
Mahogany dresser,1kg
Gilded dresser,1kg
Shoe box,1kg
Oak drawers,1kg
Oak wardrobe,1kg
Teak drawers,1kg
Teak wardrobe,1kg
Mahogany wardrobe,1kg
Gilded wardrobe,1kg
Crystal Ball,1kg
Elemental sphere,1kg
Crystal of power,1kg
Globe,1kg
Ornamental globe,1kg
Lunar globe,1kg
Celestial globe,1kg
Armillary sphere,1kg
Small orrery,1kg
Large orrery,1kg
Wooden telescope,1kg
Teak telescope,1kg
Mahogany telescope,1kg
Oak cape rack,1kg
Teak cape rack,1kg
Mahogany cape rack,1kg
Gilded cape rack,1kg
Marble cape rack,1kg
Magic cape rack,1kg
Oak toy box,1kg
Teak toy box,1kg
Mahogany toy box,1kg
Oak magic wardrobe,1kg
Carved oak magic wardrobe,1kg
Teak magic wardrobe,1kg
Carved teak magic wardrobe,1kg
Mahogany magic wardrobe,1kg
Gilded magic wardrobe,1kg
Marble magic wardrobe,1kg
Oak armour case,1kg
Teak armour case,1kg
Mahogany armour case,1kg
Oak treasure chest,1kg
Teak treasure chest,1kg
M. treasure chest,1kg
Oak fancy dress box,1kg
Teak fancy dress box,1kg
Mahogany fancy dress box,1kg
Curator's medallion,200g
Bagged dead tree,10kg
Bagged nice tree,10kg
Bagged Oak tree,10kg
Bagged Willow tree,10kg
Bagged Maple tree,10kg
Bagged Yew tree,10kg
Bagged Magic tree,10kg
Bagged Plant 1,10kg
Bagged Plant 2,10kg
Bagged Plant 3,10kg
Thorny hedge,10kg
Nice hedge,10kg
Small box hedge,10kg
Topiary hedge,10kg
Fancy hedge,10kg
Tall fancy Hedge,10kg
Tall box hedge,10kg
Bagged flower,10kg
Bagged Daffodils,10kg
Bagged Bluebells,10kg
Bagged Sunflower,10kg
Bagged Marigolds,10kg
Bagged Roses,10kg
Construction Guide,1kg
Sawdust,561g
Asgarnian Ale,550g
Asgarnian Ale(M),550g
Wizard's Mind Bomb,550g
Mature WMB,550g
Greenman's Ale,550g
Greenman's Ale(M),550g
Dragon Bitter,550g
Dragon Bitter(M),550g
Dwarven Stout,550g
Dwarven Stout(M),550g
Grog,550g
Beer,550g
Beer Glass,50g
Moonlight Mead,550g
Moonlight Mead(M),550g
Bandit's Brew,550g
Axeman's Folly,550g
Axeman's Folly(M),550g
Chef's Delight,550g
Chef's Delight(M),550g
Slayer's Respite,550g
Slayer's Respite(M),550g
Cider,550g
Mature cider,550g
Ale Yeast,100oz
Bread dough,600g
Bread,500g
Burnt bread,350g
Cake tin,100g
Uncooked cake,500g
Cake,300g
2/3 cake,200g
Slice of cake,100g
Chocolate cake,300g
2/3 chocolate cake,200g
Chocolate slice,100g
Burnt cake,150g
Spicy tomato,200g
Spicy minced meat,500g
Raw beef,12oz
Raw rat meat,5oz
Raw bear meat,15oz
Raw chicken,6oz
Cooked chicken,5oz
Cooked meat,10oz
Burnt chicken,4oz
Burnt meat,8oz
Potato,500g
Redberries,7g
Onion,150g
Cooking apple,3oz
Banana,1oz
Egg,20g
Flour,500g
Grain,600g
Chef's hat,2lb
Pastry dough,6oz
Pumpkin,500g
Easter Egg,3oz
Cabbage,1lb
Cabbage,350g
Spinach roll,100g
Kebab,250g
Chocolate bar,150g
Chocolate dust,150g
Chocolatey milk,2000g
Cup of tea,150g
Empty cup,50g
Tomato,80g
Rotten apple,120g
Cheese,200g
Peach,10g
Raw oomlie,225g
Palm leaf,100g
Wrapped oomlie,325g
Cooked oomlie wrap,300g
burnt oomlie,4oz
Burnt oomlie wrap,275g
Pie dish,100g
Pie shell,250g
Uncooked apple pie,500g
Uncooked meat pie,500g
Uncooked berry pie,500g
Apple pie,450g
Redberry Pie,450g
Meat pie,450g
Burnt pie,350g
Half a meat pie,225g
Half a redberry pie,225g
Half an apple pie,225g
Uncooked botanical pie,500g
Half a botanical pie,225g
Botanical pie,450g
Uncooked mushroom pie,500g
Half a mushroom pie,225g
Mushroom pie,450g
Uncooked dragonfruit pie,500g
Half a dragonfruit pie,225g
Dragonfruit pie,450g
Pizza base,100g
Incomplete pizza,600g
Uncooked pizza,800g
Plain pizza,800g
1/2 plain pizza,400g
Meat pizza,900g
1/2 meat pizza,450g
Anchovy pizza,900g
1/2 Anchovy pizza,450g
Pineapple pizza,900g
1/2 pineapple pizza,450g
Burnt pizza,700g
Burnt potato,500g
Baked potato,500g
Potato with butter,500g
Potato with cheese,500g
Chilli potato,500g
Egg potato,500g
Mushroom potato,500g
Tuna potato,500g
Chilli con carne,500g
Egg and tomato,500g
Mushroom & onion,500g
Tuna and corn,500g
Minced meat,500g
Spicy sauce,500g
Chopped garlic,500g
Uncooked egg,500g
Scrambled egg,500g
Sliced mushrooms,500g
Fried mushrooms,500g
Fried onions,500g
Chopped tuna,500g
Sweetcorn,500g
Burnt egg,500g
Burnt onion,500g
Burnt mushroom,500g
Incomplete stew,1000g
Incomplete stew,1200g
Uncooked stew,1500g
Stew,1500g
Burnt stew,1300g
Spice,200g
Uncooked curry,1500g
Curry,1500g
Burnt curry,1300g
Swamp tar,1lb
Raw swamp paste,18oz
Swamp paste,18oz
Raw Ugthanki meat,800g
Ugthanki meat,600g
Pitta dough,120g
Pitta bread,100g
Burnt pitta bread,80g
Chopped tomato,200g
Chopped onion,200g
Chopped ugthanki,200g
Onion & tomato,300g
Ugthanki & onion,300g
Ugthanki & tomato,300g
Kebab mix,400g
Ugthanki kebab,500g
Ugthanki kebab,500g
Bowl of water,2lb
Bowl,1lb
Bucket,1kg
Bucket of milk,2200g
Bucket of water,3kg
Pot,1lb
Pot of flour,3lb
Jug,1lb
Jug of water,1kg
Grapes,250g
Zamorak's grapes,250g
Half full wine jug,1000g
Jug of bad wine,1500g
Jug of wine,1500g
Unfermented wine,1500g
Zamorak's unfermented wine,1500g
Raw lava eel,8oz
Lava eel,7oz
Calquat keg,1oz
Dwarven Stout(1),1oz
Dwarven Stout(2),1oz
Dwarven Stout(3),1oz
Dwarven Stout(4),1oz
Asgarnian Ale(1),1oz
Asgarnian Ale(2),1oz
Asgarnian Ale(3),1oz
Asgarnian Ale(4),1oz
Greenmans Ale(1),1oz
Greenmans Ale(2),1oz
Greenmans Ale(3),1oz
Greenmans Ale(4),1oz
Mind Bomb(1),1oz
Mind Bomb(2),1oz
Mind Bomb(3),1oz
Mind Bomb(4),1oz
Dragon Bitter(1),1oz
Dragon Bitter(2),1oz
Dragon Bitter(3),1oz
Dragon Bitter(4),1oz
Moonlight Mead(1),1oz
Moonlight Mead(2),1oz
Moonlight Mead(3),1oz
Moonlight Mead(4),1oz
Axeman's Folly(1),1oz
Axeman's Folly(2),1oz
Axeman's Folly(3),1oz
Axeman's Folly(4),1oz
Chef's Delight(1),1oz
Chef's Delight(2),1oz
Chef's Delight(3),1oz
Chef's Delight(4),1oz
Slayer's Respite(1),1oz
Slayer's Respite(2),1oz
Slayer's Respite(3),1oz
Slayer's Respite(4),1oz
Cider(1),1oz
Cider(2),1oz
Cider(3),1oz
Cider(4),1oz
Dwarven Stout(M1),1oz
Dwarven Stout(M2),1oz
Dwarven Stout(M3),1oz
Dwarven Stout(M4),1oz
Asgarnian Ale(M1),1oz
Asgarnian Ale(M2),1oz
Asgarnian Ale(M3),1oz
Asgarnian Ale(M4),1oz
Greenmans Ale(M1),1oz
Greenmans Ale(M2),1oz
Greenmans Ale(M3),1oz
Greenmans Ale(M4),1oz
Mind Bomb(M1),1oz
Mind Bomb(M2),1oz
Mind Bomb(M3),1oz
Mind Bomb(M4),1oz
Dragon Bitter(M1),1oz
Dragon Bitter(M2),1oz
Dragon Bitter(M3),1oz
Dragon Bitter(M4),1oz
Moonlight Mead(M1),1oz
Moonlight Mead(M2),1oz
Moonlight Mead(M3),1oz
Moonlight Mead(M4),1oz
Axeman's Folly(M1),1oz
Axeman's Folly(M2),1oz
Axeman's Folly(M3),1oz
Axeman's Folly(M4),1oz
Chef's Delight(M1),1oz
Chef's Delight(M2),1oz
Chef's Delight(M3),1oz
Chef's Delight(M4),1oz
Slayer's Respite(M1),1oz
Slayer's Respite(M2),1oz
Slayer's Respite(M3),1oz
Slayer's Respite(M4),1oz
Cider(M1),1oz
Cider(M2),1oz
Cider(M3),1oz
Cider(M4),1oz
Pat of butter,200g
Cocktail guide,18oz
Cocktail glass,100g
Premade Blurb' Sp.,450g
Premade Choc S'dy,450g
Premade Dr' Dragon,450g
Premade Fr' Blast,450g
Premade P' Punch,450g
Premade SGG,450g
Premade Wiz Blz'd,450g
Pineapple Punch,500g
Wizard Blizzard,500g
Blurberry Special,500g
Choc Saturday,500g
Short Green Guy,500g
Fruit Blast,500g
Drunk Dragon,500g
Lemon,100g
Lemon chunks,80g
Lemon slices,80g
Orange,110g
Orange chunks,90g
Orange slices,90g
Pineapple,150g
Pineapple chunks,120g
Pineapple ring,30g
Lime,100g
Lime chunks,80g
Lime slices,80g
Dwellberries,14g
Equa leaves,14g
Pot of cream,200g
Vodka,1kg
Whisky,1kg
Gin,1kg
Brandy,1kg
Batta tin,100g
Crunchy tray,100g
Gnomebowl mould,150g
Gianne's cook book,18oz
Gnome spice,150g
Gianne dough,500g
Burnt batta,200g
Worm batta,250g
Toad batta,250g
Cheese+tom batta,250g
Fruit batta,250g
Vegetable batta,250g
Burnt gnomebowl,220g
Raw gnomebowl,300g
Chocolate bomb,350g
Tangled toad's legs,350g
Worm hole,350g
Veg ball,350g
Burnt crunchies,250g
Raw crunchies,400g
Worm crunchies,250g
Chocchip crunchies,250g
Spicy crunchies,250g
Toad crunchies,250g
Premade w'm batta,250g
Premade t'd batta,250g
Premade C+T batta,250g
Premade Fr't batta,250g
Premade Veg batta,250g
Premade Choc bomb,350g
premade TTL,350g
Premade Worm hole,350g
Premade Veg ball,350g
Premade w'm crun',250g
Premade ch' crunch,250g
Premade s'y crunch,250g
Premade t'd crunch,250g
Swamp toad,500g
Toad's legs,150g
King worm,120g
Wizard Blizzard,450g
Wizard Blizzard,450g
Wizard Blizzard,450g
Short Green Guy,450g
Pineapple Punch,450g
Fruit Blast,450g
Drunk Dragon,450g
Choc Saturday,450g
Blurberry Special,450g
Batta tin,150g
Batta tin,150g
Fruit batta,250g
Toad batta,250g
Worm batta,250g
Vegetable batta,250g
Cheese+tom batta,250g
Toad crunchies,250g
Spicy crunchies,250g
Worm crunchies,250g
Chocchip crunchies,250g
Worm hole,350g
Veg ball,350g
Tangled toads' legs,350g
Chocolate bomb,350g
Half baked batta,250g
Raw batta,250g
Half made batta,250g
Unfinished batta,250g
Half made batta,250g
Unfinished batta,250g
Half made batta,250g
Half made batta,250g
Unfinished batta,250g
Half made batta,250g
Unfinished batta,250g
Cocktail shaker,150g
Mixed Blizzard,150g
Mixed SGG,150g
Mixed Blast,150g
Mixed Punch,150g
Mixed Special,150g
Mixed Saturday,150g
Mixed Saturday,150g
Mixed Saturday,150g
Mixed Dragon,150g
Mixed Dragon,150g
Mixed Dragon,150g
Half baked crunchy,350g
Half made crunchy,350g
Unfinished crunchy,350g
Half made crunchy,350g
Unfinished crunchy,350g
Half made crunchy,350g
Unfinished crunchy,350g
Half made crunchy,350g
Unfinished crunchy,350g
Half baked bowl,275g
Half made bowl,275g
Half made bowl,275g
Unfinished bowl,275g
Half made bowl,275g
Unfinished bowl,275g
Half made bowl,275g
Unfinished bowl,275g
Pie recipe book,1g
Part mud pie,1g
Part mud pie,1g
Raw mud pie,1g
Mud pie,1g
Part garden pie,1g
Part garden pie,1g
Raw garden pie,1g
Garden pie,1g
Half a garden pie,1g
Part fish pie,1g
Part fish pie,1g
Raw fish pie,1g
Fish pie,1g
Half a fish pie,1g
Part admiral pie,1g
Part admiral pie,1g
Raw admiral pie,1g
Admiral pie,1g
Half an admiral pie,1g
Part wild pie,1g
Part wild pie,1g
Raw wild pie,1g
Wild pie,1g
Half a wild pie,1g
Part summer pie,1g
Part summer pie,1g
Raw summer pie,1g
Summer pie,1g
Half a summer pie,1g
Iron spit,1500g
Skewered rabbit,1800g
Roast rabbit,300g
Burnt rabbit,300g
Raw bird meat,150g
Skewered bird meat,1650g
Roast bird meat,150g
Burnt bird meat,150g
Skewered chompy,2500g
Cooked chompy,1000g
Burnt chompy,1000g
Raw beast meat,2000g
Skewered beast,3500g
Roast beast meat,2000g
Burnt beast meat,2000g
Jute fibre,8oz
Willow branch,2lb
Needle,1g
Thread,3g
Shears,4oz
Wool,3g
Cowhide,6lb
Leather,5lb
Hard leather,7lb
Green dragon leather,7lb
Blue dragon leather,7lb
Red dragon leather,7lb
Black dragon leather,7lb
Black Dragonhide,7lb
Red Dragonhide,7lb
Blue Dragonhide,7lb
Green Dragonhide,7lb
Chisel,1lb
Brown apron,1lb
Ball of wool,12g
Soft Clay,2lb
Red dye,20g
Yellow dye,20g
Blue dye,20g
Orange dye,20g
Green dye,20g
Purple dye,20g
Molten glass,2lb
Bow string,14g
Flax,1lb
Soda ash,2oz
Bucket of Sand,2500g
Glassblowing Pipe,2oz
Unfired Pot,24oz
Unfired Pie Dish,24oz
Unfired Bowl,24oz
Woad leaf,10g
Bronze wire,5g
Diamond,2g
Ruby,2g
Emerald,2g
Sapphire,2g
Opal,2g
Jade,2g
Red topaz,2g
Dragonstone,2g
Zenyte,2g
Uncut diamond,3g
Uncut ruby,3g
Uncut emerald,3g
Uncut sapphire,3g
Uncut opal,3g
Uncut jade,3g
Uncut red topaz,3g
Uncut dragonstone,3g
Uncut zenyte,3g
Gold ring,4g
Sapphire ring,6g
Emerald ring,6g
Ruby ring,6g
Diamond ring,6g
Dragonstone ring,6g
Gold necklace,7g
Sapphire necklace,10g
Emerald necklace,10g
Ruby necklace,10g
Diamond necklace,10g
Dragon necklace,10g
Gold amulet (u),4g
Sapphire amulet (u),4g
Emerald amulet (u),4g
Ruby amulet (u),4g
Diamond amulet (u),4g
Dragonstone amulet (u),4g
Zenyte amulet (u),4g
Gold amulet,7g
Sapphire amulet,7g
Emerald amulet,7g
Ruby amulet,7g
Diamond amulet,7g
Dragonstone amulet,7g
Amulet of glory,10g
Amulet of glory(1),10g
Amulet of glory(2),10g
Amulet of glory(3),10g
Amulet of glory(4),10g
Amulet of glory(5),10g
Amulet of glory(6),10g
Amulet of eternal glory,10g
Unstrung symbol,4g
Unblessed symbol,7g
Holy symbol,7g
Unstrung emblem,4g
Unpowered symbol,7g
Unholy symbol,7g
Amulet of Strength,10g
Amulet of Magic,10g
Amulet of Defence,10g
Amulet of power,10g
Ring of recoil,6g
Ring of dueling(8),6g
Ring of dueling(7),6g
Ring of dueling(6),6g
Ring of dueling(5),6g
Ring of dueling(4),6g
Ring of dueling(3),6g
Ring of dueling(2),6g
Ring of dueling(1),6g
Ring of forging,6g
Ring of life,6g
Ring of wealth (5),6g
Ring of wealth (4),6g
Ring of wealth (3),6g
Ring of wealth (2),6g
Ring of wealth (1),6g
Ring of wealth,6g
Ring of wealth (i5),6g
Ring of wealth (i4),6g
Ring of wealth (i3),6g
Ring of wealth (i2),6g
Ring of wealth (i1),6g
Ring of wealth (i),6g
Games necklace(8),10g
Games necklace(7),10g
Games necklace(6),10g
Games necklace(5),10g
Games necklace(4),10g
Games necklace(3),10g
Games necklace(2),10g
Games necklace(1),10g
Ring mould,1lb
Unholy mould,1lb
Amulet mould,1lb
Necklace mould,1lb
Bracelet mould,1lb
Holy mould,1lb
Gold bracelet,250g
Sapphire bracelet,250g
Bracelet of clay,250g
Emerald bracelet,250g
Castle Wars bracelet(3),250g
Castle Wars bracelet(2),250g
Castle Wars bracelet(1),250g
Ruby bracelet,250g
Inoculation bracelet,250g
Phoenix necklace,10g
Diamond bracelet,250g
Abyssal bracelet(5),250g
Abyssal bracelet(4),250g
Abyssal bracelet(3),250g
Abyssal bracelet(2),250g
Abyssal bracelet(1),250g
Skills necklace(6),10g
Skills necklace(5),10g
Skills necklace(4),10g
Skills necklace(3),10g
Skills necklace(2),10g
Skills necklace(1),10g
Skills necklace,10g
Dragonstone bracelet,250g
Combat bracelet(6),250g
Combat bracelet(5),250g
Combat bracelet(4),250g
Combat bracelet(3),250g
Combat bracelet(2),250g
Combat bracelet(1),250g
Combat bracelet,250g
Berserker necklace,10g
Onyx bracelet,250g
Regen bracelet,250g
Opal ring,6g
Jade ring,6g
Topaz ring,6g
Opal necklace,10g
Jade necklace,10g
Topaz necklace,10g
Opal amulet (u),4g
Jade amulet (u),4g
Topaz amulet (u),4g
Opal amulet,7g
Jade amulet,7g
Topaz amulet,7g
Opal bracelet,250g
Jade bracelet,250g
Topaz bracelet,250g
Ring of Pursuit,6g
Ring of Returning(5),6g
Ring of Returning(4),6g
Ring of Returning(3),6g
Ring of Returning(2),6g
Ring of Returning(1),6g
Efaritay's Aid,6g
Dodgy Necklace,10g
Necklace of Passage(5),10g
Necklace of Passage(4),10g
Necklace of Passage(3),10g
Necklace of Passage(2),10g
Necklace of Passage(1),10g
Necklace of Faith,10g
Amulet of Bounty,7g
Amulet of Chemistry,7g
Burning Amulet(5),7g
Burning Amulet(4),7g
Burning Amulet(3),7g
Burning Amulet(2),7g
Burning Amulet(1),7g
Expeditious bracelet,250g
Flamtaer bracelet,250g
Bracelet of Slaughter,250g
Basket,1oz
Apples(1),2oz
Apples(2),3oz
Apples(3),4oz
Apples(4),5oz
Apples(5),6oz
Oranges(1),2oz
Oranges(2),3oz
Oranges(3),4oz
Oranges(4),5oz
Oranges(5),6oz
Strawberries(1),2oz
Strawberries(2),3oz
Strawberries(3),4oz
Strawberries(4),5oz
Strawberries(5),6oz
Bananas(1),2oz
Bananas(2),3oz
Bananas(3),4oz
Bananas(4),5oz
Bananas(5),6oz
Tomatoes(1),2oz
Tomatoes(2),3oz
Tomatoes(3),4oz
Tomatoes(4),5oz
Tomatoes(5),6oz
Leaves,1oz
Leaves,1oz
Leaves,1oz
Leaves,1oz
Leaves,1oz
Leaves,1oz
Compost,3kg
Supercompost,3kg
Ultracompost,3kg
Plant cure,35g
Magic String,14g
Amulet of Nature,7g
Pre-nature amulet,7g
Crushed Nest,2g
Apple seedling,2lb
Banana seedling,2lb
Orange seedling,2lb
Curry seedling,2lb
Pineapple seedling,2lb
Papaya seedling,2lb
Palm seedling,2lb
Dragonfruit seedling,2lb
Calquat seedling,2lb
Apple seedling (w),2lb
Banana seedling (w),2lb
Orange seedling (w),2lb
Curry seedling (w),2lb
Pineapple seedling (w),2lb
Papaya seedling (w),2lb
Palm seedling (w),2lb
Dragonfruit seedling (w),2lb
Calquat seedling (w),2lb
Apple sapling,2lb
Banana sapling,2lb
Orange sapling,2lb
Curry sapling,2lb
Pineapple sapling,2lb
Papaya sapling,2lb
Palm sapling,2lb
Dragonfruit sapling,2lb
Calquat sapling,2lb
Empty plant pot,2lb
Unfired plant pot,2lb
Filled plant pot,2lb
Oak seedling,2lb
Willow seedling,2lb
Teak seedling,2lb
Maple seedling,2lb
Mahogany seedling,2lb
Yew seedling,2lb
Magic seedling,2lb
Spirit seedling,2lb
Celastrus seedling,2lb
Redwood seedling,2lb
Crystal seedling,2lb
Oak seedling (w),2lb
Willow seedling (w),2lb
Teak seedling (w),2lb
Maple seedling (w),2lb
Mahogany seedling (w),2lb
Yew seedling (w),2lb
Magic seedling (w),2lb
Spirit seedling (w),2lb
Celastrus seedling (w),2lb
Redwood seedling (w),2lb
Crystal seedling (w),2lb
Oak sapling,2lb
Willow sapling,2lb
Teak sapling,2lb
Maple sapling,2lb
Mahogany sapling,2lb
Yew sapling,2lb
Magic sapling,2lb
Spirit sapling,2lb
Celastrus sapling,2lb
Redwood sapling,2lb
Crystal sapling,2lb
Curry leaf,1oz
Papaya fruit,1oz
Coconut,1oz
Half coconut,1oz
Coconut Shell,1oz
Calquat fruit,1oz
Watermelon,4oz
Watermelon Slice,1oz
Sweetcorn,1oz
Cooked Sweetcorn,1oz
Burnt sweetcorn,1oz
